,date,hospital_dedicated,hospital_dedicated_govt,hospital_dedicated_pvt,covid19_beds,covid19_bed_occupancy,icu_hdu_beds,n_safe_homes,safe_home_beds,n_ventilators,total_patients_home_isolation,current_patients_home_isolation,released_patients_home_isolation,current_patients_hospital,current_patients_safe_homes,day,month,year,Index,people_per_hospital,covid_beds_for_population,icu_hdu_beds_for_population,ventilators_for_population,people_per_hospital_per_million,covid_beds_per_million,icu_hdu_beds_per_million,ventilators_per_million
481,12-10-2021,203.0,196,7.0,23947.0,2.79,2861,200.0,11507.0,,,6474.0,,993.0,205.0,Tuesday,October2021,2021,20211012,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
482,13-10-2021,203.0,196,7.0,23947.0,,2861,200.0,11507.0,,,,,959.0,205.0,Wednesday,October2021,2021,20211013,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
483,14-10-2021,203.0,196,7.0,23947.0,,2861,200.0,11507.0,,,,,975.0,204.0,Thursday,October2021,2021,20211014,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
484,15-10-2021,203.0,196,7.0,23947.0,,2861,200.0,11507.0,,,,,933.0,199.0,Friday,October2021,2021,20211015,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
485,16-10-2021,203.0,196,7.0,23947.0,,2861,200.0,11507.0,,,,,1045.0,199.0,Saturday,October2021,2021,20211016,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
486,17-10-2021,203.0,196,7.0,23947.0,,2861,200.0,11507.0,,,,,1031.0,205.0,Sunday,October2021,2021,20211017,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
487,18-10-2021,203.0,196,7.0,23947.0,2.93,2861,200.0,11507.0,,,6142.0,,1070.0,204.0,Monday,October2021,2021,20211018,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
488,19-10-2021,203.0,196,7.0,23947.0,2.82,2861,200.0,11507.0,,,6184.0,,1036.0,208.0,Tuesday,October2021,2021,20211019,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
489,20-10-2021,203.0,196,7.0,23947.0,2.56,2861,200.0,11507.0,,,6302.0,,980.0,209.0,Wednesday,October2021,2021,20211020,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
490,21-10-2021,203.0,196,7.0,23947.0,2.95,2861,200.0,11507.0,,,6247.0,,1081.0,207.0,Thursday,October2021,2021,20211021,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
491,22-10-2021,203.0,196,7.0,23947.0,2.68,2861,200.0,11507.0,,,6350.0,,1019.0,208.0,Friday,October2021,2021,20211022,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
492,23-10-2021,203.0,196,7.0,23947.0,2.79,2861,200.0,11507.0,,,6464.0,,1057.0,210.0,Saturday,October2021,2021,20211023,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
493,24-10-2021,203.0,196,7.0,23947.0,3.04,2861,200.0,11507.0,,,6552.0,,1118.0,212.0,Sunday,October2021,2021,20211024,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
494,25-10-2021,203.0,196,7.0,23947.0,2.95,2861,200.0,11507.0,,,6547.0,,1110.0,212.0,Monday,October2021,2021,20211025,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
496,26-10-2021,203.0,196,7.0,23947.0,3.0,2861,200.0,11507.0,,,6529.0,,1102.0,218.0,Tuesday,October2021,2021,20211026,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
495,27-10-2021,203.0,196,7.0,23947.0,3.05,2861,200.0,11507.0,,,6593.0,,1165.0,215.0,Wednesday,October2021,2021,20211027,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
497,28-10-2021,203.0,196,7.0,23947.0,3.05,2861,200.0,11507.0,,,6698.0,,1192.0,219.0,Thursday,October2021,2021,20211028,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
498,29-10-2021,203.0,196,7.0,23947.0,2.9,2861,200.0,11507.0,,,6875.0,,1129.0,219.0,Friday,October2021,2021,20211029,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
499,30-10-2021,203.0,196,7.0,23947.0,3.05,2861,200.0,11507.0,,,6914.0,,1175.0,221.0,Saturday,October2021,2021,20211030,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
500,31-10-2021,203.0,196,7.0,23947.0,2.91,2861,200.0,11507.0,,,6956.0,,1121.0,219.0,Sunday,October2021,2021,20211031,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
501,01-11-2021,203.0,196,7.0,23947.0,2.95,2861,200.0,11507.0,,,6751.0,,1191.0,204.0,Monday,November2021,2021,20211101,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
502,02-11-2021,203.0,196,7.0,23947.0,2.95,2861,200.0,11507.0,,,6751.0,,1170.0,205.0,Tuesday,November2021,2021,20211102,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
503,03-11-2021,203.0,196,7.0,23947.0,3.12,2861,200.0,11507.0,,,6750.0,,1197.0,205.0,Wednesday,November2021,2021,20211103,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
504,04-11-2021,203.0,196,7.0,23947.0,2.9,2861,200.0,11507.0,,,6860.0,,1125.0,208.0,Thursday,November2021,2021,20211104,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
505,05-11-2021,203.0,196,7.0,23947.0,2.61,2861,200.0,11507.0,,,6884.0,,1046.0,207.0,Friday,November2021,2021,20211105,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
506,06-11-2021,203.0,196,7.0,23947.0,2.84,2861,200.0,11507.0,,,6747.0,,1080.0,202.0,Saturday,November2021,2021,20211106,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
507,07-11-2021,203.0,196,7.0,23947.0,2.63,2861,200.0,11507.0,,,6736.0,,1028.0,203.0,Sunday,November2021,2021,20211107,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
508,08-11-2021,203.0,196,7.0,23947.0,2.79,4139,200.0,11507.0,,,6628.0,,1060.0,211.0,Monday,November2021,2021,20211108,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
509,09-11-2021,203.0,196,7.0,23947.0,2.7,4139,200.0,11507.0,,,6676.0,,1032.0,208.0,Tuesday,November2021,2021,20211109,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
511,10-11-2021,203.0,196,7.0,23947.0,2.7,4139,200.0,11507.0,,,6700.0,,1037.0,208.0,Wednesday,November2021,2021,20211110,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
510,11-11-2021,203.0,196,7.0,23947.0,2.69,4139,200.0,11507.0,,,6723.0,,1042.0,208.0,Thursday,November2021,2021,20211111,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
512,12-11-2021,203.0,196,7.0,23947.0,2.9,4139,200.0,11507.0,,,6698.0,,1101.0,201.0,Friday,November2021,2021,20211112,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
513,13-11-2021,203.0,196,7.0,23947.0,2.69,4139,200.0,11507.0,,,6764.0,,1071.0,196.0,Saturday,November2021,2021,20211113,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
514,14-11-2021,203.0,196,7.0,23947.0,2.74,4139,200.0,11507.0,,,6789.0,,1077.0,196.0,Sunday,November2021,2021,20211114,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
515,15-11-2021,203.0,196,7.0,23947.0,2.69,4139,200.0,11507.0,,,6778.0,,1075.0,194.0,Monday,November2021,2021,20211115,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
516,16-11-2021,203.0,196,7.0,23947.0,2.79,4139,200.0,11507.0,,,6753.0,,1080.0,194.0,Tuesday,November2021,2021,20211116,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
519,17-11-2021,203.0,196,7.0,23947.0,2.8,4139,200.0,11507.0,,,6759.0,,1098.0,194.0,Wednesday,November2021,2021,20211117,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
518,18-11-2021,203.0,196,7.0,23947.0,4.5,4139,200.0,11507.0,,,6481.0,,1398.0,193.0,Thursday,November2021,2021,20211118,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
517,19-11-2021,203.0,196,7.0,23947.0,2.85,4139,200.0,11507.0,,,6913.0,,1001.0,193.0,Friday,November2021,2021,20211119,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
520,20-11-2021,203.0,196,7.0,23947.0,2.73,4139,200.0,11507.0,,,6870.0,,979.0,196.0,Saturday,November2021,2021,20211120,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
521,21-11-2021,203.0,196,7.0,23947.0,2.71,4139,200.0,11507.0,,,6846.0,,978.0,196.0,Sunday,November2021,2021,20211121,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
522,22-11-2021,203.0,196,7.0,23947.0,2.66,4139,200.0,11507.0,,,6718.0,,1031.0,196.0,Monday,November2021,2021,20211122,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
523,23-11-2021,203.0,196,7.0,23947.0,2.49,4139,200.0,11507.0,,,6745.0,,973.0,196.0,Tuesday,November2021,2021,20211123,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
524,24-11-2021,203.0,196,7.0,23947.0,2.5,4139,200.0,11507.0,,,6724.0,,976.0,194.0,Wednesday,November2021,2021,20211124,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
525,25-11-2021,203.0,196,7.0,23947.0,2.51,4139,200.0,11507.0,,,6708.0,,965.0,194.0,Thursday,November2021,2021,20211125,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
526,26-11-2021,203.0,196,7.0,23947.0,2.6,4139,200.0,11507.0,,,6670.0,,983.0,194.0,Friday,November2021,2021,20211126,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
527,27-11-2021,203.0,196,7.0,23947.0,2.35,4139,200.0,11507.0,,,6719.0,,907.0,194.0,Saturday,November2021,2021,20211127,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
528,28-11-2021,203.0,196,7.0,23947.0,2.31,4139,200.0,11507.0,,,6704.0,,905.0,195.0,Sunday,November2021,2021,20211128,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
529,29-11-2021,203.0,196,7.0,23947.0,2.2,4139,200.0,11507.0,,,6651.0,,887.0,195.0,Monday,November2021,2021,20211129,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
530,30-11-2021,203.0,196,7.0,23947.0,2.24,4139,200.0,11507.0,,,6664.0,,873.0,194.0,Tuesday,November2021,2021,20211130,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
531,01-12-2021,203.0,196,7.0,23947.0,2.08,4139,200.0,11507.0,,,6681.0,,836.0,195.0,Wednesday,December2021,2021,20211201,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
532,02-12-2021,203.0,196,7.0,23947.0,2.28,4139,200.0,11507.0,,,6619.0,,874.0,197.0,Thursday,December2021,2021,20211202,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
533,03-12-2021,203.0,196,7.0,23947.0,2.23,4139,200.0,11507.0,,,6602.0,,874.0,194.0,Friday,December2021,2021,20211203,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
534,04-12-2021,203.0,196,7.0,23947.0,2.2,4139,200.0,11507.0,,,6591.0,,871.0,194.0,Saturday,December2021,2021,20211204,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
535,05-12-2021,203.0,196,7.0,23947.0,2.19,4139,200.0,11507.0,,,6588.0,,860.0,191.0,Sunday,December2021,2021,20211205,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
536,06-12-2021,203.0,196,7.0,23947.0,1.98,4139,200.0,11507.0,,,6583.0,,817.0,190.0,Monday,December2021,2021,20211206,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
537,07-12-2021,203.0,196,7.0,23947.0,1.97,4139,200.0,11507.0,,,6584.0,,795.0,197.0,Tuesday,December2021,2021,20211207,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
538,08-12-2021,203.0,196,7.0,23947.0,1.89,4139,200.0,11507.0,,,6617.0,,769.0,190.0,Wednesday,December2021,2021,20211208,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
539,09-12-2021,203.0,196,7.0,23947.0,1.89,4139,200.0,11507.0,,,6608.0,,767.0,190.0,Thursday,December2021,2021,20211209,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
540,10-12-2021,203.0,196,7.0,23947.0,1.83,4139,200.0,11507.0,,,6668.0,,754.0,152.0,Friday,December2021,2021,20211210,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
541,11-12-2021,203.0,196,7.0,23947.0,1.8,4139,200.0,11507.0,,,6666.0,,744.0,152.0,Saturday,December2021,2021,20211211,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
543,12-12-2021,203.0,196,7.0,23947.0,1.62,4139,200.0,11507.0,,,6687.0,,709.0,152.0,Sunday,December2021,2021,20211212,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
542,13-12-2021,203.0,196,7.0,23947.0,1.79,4139,200.0,11507.0,,,6608.0,,757.0,152.0,Monday,December2021,2021,20211213,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
544,14-12-2021,203.0,196,7.0,23947.0,1.66,4139,200.0,11507.0,,,6636.0,,717.0,152.0,Tuesday,December2021,2021,20211214,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
545,15-12-2021,203.0,196,7.0,23947.0,1.67,4139,200.0,11507.0,,,6629.0,,709.0,152.0,Wednesday,December2021,2021,20211215,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
546,16-12-2021,203.0,196,7.0,23947.0,1.65,4139,200.0,11507.0,,,6648.0,,706.0,152.0,Thursday,December2021,2021,20211216,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
547,17-12-2021,203.0,196,7.0,23947.0,1.62,4139,200.0,11507.0,,,6666.0,,695.0,152.0,Friday,December2021,2021,20211217,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
550,18-12-2021,203.0,196,7.0,23947.0,1.73,4139,200.0,11507.0,,,6623.0,,728.0,150.0,Saturday,December2021,2021,20211218,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
549,19-12-2021,203.0,196,7.0,23947.0,1.56,4139,200.0,11507.0,,,6651.0,,684.0,154.0,Sunday,December2021,2021,20211219,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
548,20-12-2021,203.0,196,7.0,23947.0,1.57,4139,200.0,11507.0,,,6624.0,,698.0,152.0,Monday,December2021,2021,20211220,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
551,21-12-2021,203.0,196,7.0,23947.0,1.55,4139,200.0,11507.0,,,6609.0,,689.0,153.0,Tuesday,December2021,2021,20211221,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
552,22-12-2021,203.0,196,7.0,23947.0,1.46,4139,200.0,11507.0,,,6619.0,,671.0,152.0,Wednesday,December2021,2021,20211222,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
553,23-12-2021,203.0,196,7.0,23947.0,1.37,4139,200.0,11507.0,,,6632.0,,650.0,151.0,Thursday,December2021,2021,20211223,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
554,24-12-2021,203.0,196,7.0,23947.0,1.37,4139,200.0,11507.0,,,6647.0,,647.0,152.0,Friday,December2021,2021,20211224,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
555,25-12-2021,203.0,196,7.0,23947.0,1.34,4139,200.0,11507.0,,,6672.0,,636.0,150.0,Saturday,December2021,2021,20211225,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
556,26-12-2021,203.0,196,7.0,23947.0,1.29,4139,200.0,11507.0,,,6666.0,,630.0,154.0,Sunday,December2021,2021,20211226,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
557,27-12-2021,203.0,196,7.0,23947.0,1.44,4139,200.0,11507.0,,,6614.0,,667.0,152.0,Monday,December2021,2021,20211227,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
558,28-12-2021,203.0,196,7.0,23947.0,1.24,4139,200.0,11507.0,,,6665.0,,639.0,153.0,Tuesday,December2021,2021,20211228,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
559,29-12-2021,203.0,196,7.0,23947.0,1.45,4139,200.0,11507.0,,,6823.0,,753.0,151.0,Wednesday,December2021,2021,20211229,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
560,30-12-2021,203.0,196,7.0,23947.0,1.57,4139,200.0,11507.0,,,7820.0,,804.0,152.0,Thursday,December2021,2021,20211230,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
561,31-12-2021,203.0,196,7.0,23947.0,1.54,4139,200.0,11507.0,,,9703.0,,853.0,154.0,Friday,December2021,2021,20211231,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
562,01-01-2022,203.0,196,7.0,23947.0,1.7,4139,200.0,11507.0,,,12148.0,,1002.0,150.0,Saturday,January2022,2022,20220101,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
563,02-01-2022,203.0,196,7.0,23947.0,2.14,4139,200.0,11507.0,,,15770.0,,1116.0,152.0,Sunday,January2022,2022,20220102,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
564,03-01-2022,203.0,196,7.0,23947.0,2.63,4139,200.0,11507.0,,,18612.0,,1420.0,154.0,Monday,January2022,2022,20220103,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
565,04-01-2022,203.0,196,7.0,23947.0,3.25,4139,200.0,11507.0,,,23655.0,,1668.0,152.0,Tuesday,January2022,2022,20220104,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
566,05-01-2022,203.0,196,7.0,23947.0,3.83,4139,200.0,11507.0,,,30881.0,,2009.0,152.0,Wednesday,January2022,2022,20220105,443349.7536945813,3758.2995782352696,21744.38270113554,,4926.108374384236,41.758884202614105,241.60425223483932,
