date,unit_name,ppe,n95_masks,reusable_masks,disposable_masks,gloves,sanitizer
23-06-2020,basirhat hd,14820,15230,23280,61050,75500,1997
23-06-2020,paschim bardhaman,15650,10900,11580,24000,44400,1257
23-06-2020,paschim medinipur,8650,14800,20590,43050,48200,3135
23-06-2020,purba bardhaman,19650,13600,20800,50050,52200,4093
23-06-2020,purba medinipur,20050,10500,18220,15050,10600,1731
23-06-2020,nandigram hd,8750,10700,20140,64050,43200,4879
23-06-2020,purulia,19450,12000,29200,56550,43700,4771
23-06-2020,rampurhat hd,11150,8400,15800,22550,24500,2287
23-06-2020,south 24 parganas,13250,10300,18900,32050,17200,1641
23-06-2020,uttar dinajpur,19750,14850,32600,48550,30700,2703
23-06-2020,bankura s mc&h,8000,14650,10200,58000,63500,1060
23-06-2020,coochbehar mc&h,7300,5900,9600,25000,29000,1592
23-06-2020,nb mc&h,16350,22100,16000,72200,69000,2990
23-06-2020,diamond harbour mc&h,8300,7500,9600,51000,60500,1298
23-06-2020,malda mc&h,8800,17300,10100,76000,81500,2118
23-06-2020,murshidabad mc&h,15130,17450,12600,35500,50500,1190
23-06-2020,bardhaman mc&h,10400,12600,17500,58000,65500,1898
23-06-2020,medinipur mc&h,17200,15800,22600,84500,59500,3598
23-06-2020,purulia mc&h,6300,9200,51600,56000,44500,1398
23-06-2020,rampurhat mc&h,10400,8900,14600,26500,14500,4798
23-06-2020,raiganj mc&h,6100,5400,9100,19000,15500,890
23-06-2020,jnm mc&h,8500,11000,15000,35000,11500,1072
23-06-2020,sagar dutta mc&h,16620,12330,15600,55050,66500,2378
23-06-2020,id & bg hospital,33050,29800,16600,51100,29500,2471
23-06-2020,rg kar mch,23850,26500,15800,120050,116700,3207
23-06-2020,nrs mch,27250,19500,20300,35050,6500,2740
23-06-2020,ipgmer & sskmh,50400,37590,37100,187550,191500,4567
23-06-2020,"medical college, kolkata",47450,40000,18800,87050,139500,2912
23-06-2020,cnmch,29350,21800,19150,86500,7500,2472
23-06-2020,other govt dept/institutions,182326,153440,121808,335426,376552,25087.3
23-06-2020,stock in hand-in transit,583343,96790,182281,1379982,455358,53286.9
23-06-2020,,1546262,913040,1210359,4120208,2843210,212790.2
22-06-2020,alipurduar,8800,9650,8400,63400,40700,2742
22-06-2020,bankura,13750,13200,17800,51050,29200,3748
22-06-2020,birbhum,16950,10500,16400,33550,4200,3471
22-06-2020,bishnupur hd,6850,11700,28100,56750,51500,3361
22-06-2020,coochbehar,16600,9750,16700,23100,4700,1504
22-06-2020,dakshin dinajpur,7900,6550,15500,46100,35700,2771
22-06-2020,darjeeling,11750,12350,19900,24200,6700,3598
22-06-2020,diamond harbour hd,19750,8600,19500,46550,27500,2334
22-06-2020,hooghly,17870,10750,21000,29200,34600,4341
22-06-2020,howrah,44450,28000,29780,67050,80200,3631
22-06-2020,jalpaiguri,16300,13100,30400,48000,8700,3063
22-06-2020,jhargram,6550,5300,14890,27050,13200,1993
22-06-2020,kalimpong,9150,8800,14000,31050,8200,2870.5
22-06-2020,malda,13600,10200,21000,41100,51700,4701
22-06-2020,murshidabad,12833,16480,22700,50100,10700,8180
22-06-2020,nadia,28570,12240,27800,57050,55200,3631
22-06-2020,north 24 parganas,27000,19040,29440,73500,35700,5333.5
22-06-2020,basirhat hd,14820,15230,23280,61050,75500,1997
22-06-2020,paschim bardhaman,15650,10900,11580,24000,44400,1257
22-06-2020,paschim medinipur,8650,14800,20590,43050,48200,3135
22-06-2020,purba bardhaman,19650,13600,20800,50050,52200,4093
22-06-2020,purba medinipur,20050,10500,18220,15050,10600,1731
22-06-2020,nandigram hd,8750,10700,20140,64050,43200,4879
22-06-2020,purulia,19450,12000,29200,56550,43700,4771
22-06-2020,rampurhat hd,11150,8400,15800,22550,24500,2287
22-06-2020,south 24 parganas,13250,10300,18900,32050,17200,1641
22-06-2020,uttar dinajpur,19750,14850,32600,48550,30700,2703
22-06-2020,bankura s mc&h,8000,14650,10200,58000,63500,1060
22-06-2020,coochbehar mc&h,7300,5900,9600,25000,29000,1592
22-06-2020,nb mc&h,16350,22100,16000,72200,69000,2990
22-06-2020,diamond harbour mc&h,8300,7500,9600,51000,60500,1298
22-06-2020,malda mc&h,8800,17300,10100,76000,81500,2118
22-06-2020,murshidabad mc&h,15130,17450,12600,35500,50500,1190
22-06-2020,bardhaman mc&h,10400,12600,17500,58000,65500,1898
22-06-2020,medinipur mc&h,17200,15800,22600,84500,59500,3598
22-06-2020,purulia mc&h,6300,9200,51600,56000,44500,1398
22-06-2020,rampurhat mc&h,10400,8900,14600,26500,14500,4798
22-06-2020,raiganj mc&h,6100,5400,9100,19000,15500,890
22-06-2020,jnm mc&h,8500,11000,15000,35000,11500,1072
22-06-2020,sagar dutta mc&h,16620,12330,15600,55050,66500,2378
22-06-2020,id & bg hospital,33050,29800,16600,51100,29500,2471
22-06-2020,rg kar mch,23850,26500,15800,120050,116700,3207
22-06-2020,nrs mch,27250,19500,20300,35050,6500,2740
22-06-2020,ipgmer & sskmh,50400,37590,37100,187550,191500,4567
22-06-2020,"medical college, kolkata",47450,40000,18800,87050,139500,2912
22-06-2020,cnmch,29350,21800,19150,86500,7500,2472
22-06-2020,other govt dept/institutions,182326,153240,121508,335426,376552,25087.3
22-06-2020,stock in hand-in transit,573343,81990,167581,1359982,425358,52786.9
22-06-2020,,1536262,898040,1195359,4100208,2813210,212290.2
21-06-2020,alipurduar,8800,9650,8400,63400,40700,2742
21-06-2020,bankura,13750,13200,17800,51050,29200,3748
21-06-2020,birbhum,16950,10500,16400,33550,4200,3471
21-06-2020,bishnupur hd,6850,11700,28100,56750,51500,3361
21-06-2020,coochbehar,16600,9750,16700,23100,4700,1504
21-06-2020,dakshin dinajpur,7900,6550,15500,46100,35700,2771
21-06-2020,darjeeling,11750,12350,19900,24200,6700,3598
21-06-2020,diamond harbour hd,19750,8600,19500,46550,27500,2334
21-06-2020,hooghly,17870,10750,21000,29200,34600,4341
21-06-2020,howrah,44450,28000,29780,67050,80200,3631
21-06-2020,jalpaiguri,16300,13100,30400,48000,8700,3063
21-06-2020,jhargram,6550,5300,14890,27050,13200,1993
21-06-2020,kalimpong,9150,8800,14000,31050,8200,2870.5
21-06-2020,malda,13600,10200,21000,41100,51700,4701
21-06-2020,murshidabad,12833,16480,22700,50100,10700,8180
21-06-2020,nadia,28570,12240,27800,57050,55200,3631
21-06-2020,north 24 parganas,27000,19040,29440,73500,35700,5333.5
21-06-2020,basirhat hd,14820,15230,23280,61050,75500,1997
21-06-2020,paschim bardhaman,15650,10900,11580,24000,44400,1257
21-06-2020,paschim medinipur,8650,14800,20590,43050,48200,3135
21-06-2020,purba bardhaman,19650,13600,20800,50050,52200,4093
21-06-2020,purba medinipur,20050,10500,18220,15050,10600,1731
21-06-2020,nandigram hd,8750,10700,20140,64050,43200,4879
21-06-2020,purulia,19450,12000,29200,56550,43700,4771
21-06-2020,rampurhat hd,11150,8400,15800,22550,24500,2287
21-06-2020,south 24 parganas,13250,10300,18900,32050,17200,1641
21-06-2020,uttar dinajpur,19750,14850,32600,48550,30700,2703
21-06-2020,bankura s mc&h,8000,14650,10200,58000,63500,1060
21-06-2020,coochbehar mc&h,7300,5900,9600,25000,29000,1592
21-06-2020,nb mc&h,16350,22100,16000,72200,69000,2990
21-06-2020,diamond harbour mc&h,8300,7500,9600,51000,60500,1298
21-06-2020,malda mc&h,8800,17300,10100,76000,81500,2118
21-06-2020,murshidabad mc&h,15130,17450,12600,35500,50500,1190
21-06-2020,bardhaman mc&h,10400,12600,17500,58000,65500,1898
21-06-2020,medinipur mc&h,17200,15800,22600,84500,59500,3598
21-06-2020,purulia mc&h,6300,9200,51600,56000,44500,1398
21-06-2020,rampurhat mc&h,10400,8900,14600,26500,14500,4798
21-06-2020,raiganj mc&h,6100,5400,9100,19000,15500,890
21-06-2020,jnm mc&h,8500,11000,15000,35000,11500,1072
21-06-2020,sagar dutta mc&h,16620,12330,15600,55050,66500,2378
21-06-2020,id & bg hospital,33050,29800,16600,51100,29500,2471
21-06-2020,rg kar mch,23850,26500,15800,120050,116700,3207
21-06-2020,nrs mch,27250,19500,20300,35050,6500,2740
21-06-2020,ipgmer & sskmh,50400,37590,37100,187550,191500,4567
21-06-2020,"medical college, kolkata",47450,40000,18800,87050,139500,2912
21-06-2020,cnmch,29350,21800,19150,86500,7500,2472
21-06-2020,other govt dept/institutions,182326,153240,121508,335426,376552,25087.3
21-06-2020,stock in hand-in transit,558343,66990,162581,1349982,400358,52286.9
21-06-2020,,1521262,883040,1190359,4090208,2788210,211790.2
20-06-2020,alipurduar,8800,9650,8400,63400,40700,2742
20-06-2020,bankura,13750,13200,17800,51050,29200,3748
20-06-2020,birbhum,16950,10500,16400,33550,4200,3471
20-06-2020,bishnupur hd,6850,11700,28100,56750,51500,3361
20-06-2020,coochbehar,16600,9750,16700,23100,4700,1504
20-06-2020,dakshin dinajpur,7900,6550,15500,46100,35700,2771
20-06-2020,darjeeling,11750,12350,19900,24200,6700,3598
20-06-2020,diamond harbour hd,19750,8600,19500,46550,27500,2334
20-06-2020,hooghly,17870,10750,21000,29200,34600,4341
20-06-2020,howrah,44450,28000,29780,67050,80200,3631
20-06-2020,jalpaiguri,16300,13100,30400,48000,8700,3063
20-06-2020,jhargram,6550,5300,14890,27050,13200,1993
20-06-2020,kalimpong,9150,8800,14000,31050,8200,2870.5
20-06-2020,malda,13600,10200,21000,41100,51700,4701
20-06-2020,murshidabad,12833,16480,22700,50100,10700,8180
20-06-2020,nadia,28570,12240,27800,57050,55200,3631
20-06-2020,north 24 parganas,27000,19040,29440,73500,35700,5333.5
20-06-2020,basirhat hd,14820,15230,23280,61050,75500,1997
20-06-2020,paschim bardhaman,15650,10900,11580,24000,44400,1257
20-06-2020,paschim medinipur,8650,14800,20590,43050,48200,3135
20-06-2020,purba bardhaman,19650,13600,20800,50050,52200,4093
20-06-2020,purba medinipur,20050,10500,18220,15050,10600,1731
20-06-2020,nandigram hd,8750,10700,20140,64050,43200,4879
20-06-2020,purulia,19450,12000,29200,56550,43700,4771
20-06-2020,rampurhat hd,11150,8400,15800,22550,24500,2287
20-06-2020,south 24 parganas,13250,10300,18900,32050,17200,1641
20-06-2020,uttar dinajpur,19750,14850,32600,48550,30700,2703
20-06-2020,bankura s mc&h,8000,14650,10200,58000,63500,1060
20-06-2020,coochbehar mc&h,7300,5900,9600,25000,29000,1592
20-06-2020,nb mc&h,16350,22100,16000,72200,69000,2990
20-06-2020,diamond harbour mc&h,8300,7500,9600,51000,60500,1298
20-06-2020,malda mc&h,8800,17300,10100,76000,81500,2118
20-06-2020,murshidabad mc&h,15130,17450,12600,35500,50500,1190
20-06-2020,bardhaman mc&h,10400,12600,17500,58000,65500,1898
20-06-2020,medinipur mc&h,17200,15800,22600,84500,59500,3598
20-06-2020,purulia mc&h,6300,9200,51600,56000,44500,1398
20-06-2020,rampurhat mc&h,10400,8900,14600,26500,14500,4798
20-06-2020,raiganj mc&h,6100,5400,9100,19000,15500,890
20-06-2020,jnm mc&h,8500,11000,15000,35000,11500,1072
20-06-2020,sagar dutta mc&h,16620,12330,15600,55050,66500,2378
20-06-2020,id & bg hospital,33050,29800,16600,51100,29500,2471
20-06-2020,rg kar mch,23850,26500,15800,120050,116700,3207
20-06-2020,nrs mch,27250,19500,20300,35050,6500,2740
20-06-2020,ipgmer & sskmh,50400,37590,37100,187550,191500,4567
20-06-2020,"medical college, kolkata",47450,40000,18800,87050,139500,2912
20-06-2020,cnmch,29350,21800,19150,86500,7500,2472
20-06-2020,other govt dept/institutions,182326,153140,121508,335426,376552,25087.3
20-06-2020,stock in hand-in transit,538343,47090,156581,1341982,370358,51786.9
20-06-2020,,1501262,863040,1184359,4082208,2758210,211290.2
19-06-2020,alipurduar,8300,9150,8400,58400,37700,2442
19-06-2020,bankura,13250,12700,17800,50050,26200,3548
19-06-2020,birbhum,15950,10500,16400,33550,4200,3371
19-06-2020,bishnupur hd,6850,10700,26100,55750,46500,3261
19-06-2020,coochbehar,16100,8750,16700,23100,4700,1404
19-06-2020,dakshin dinajpur,7400,5550,15500,41100,35700,2671
19-06-2020,darjeeling,11250,11350,19900,24200,6700,3498
19-06-2020,diamond harbour hd,19750,8600,19500,46550,27500,2334
19-06-2020,hooghly,17870,10250,19000,29200,29600,4141
19-06-2020,howrah,39450,27000,29780,59050,70200,3131
19-06-2020,jalpaiguri,16300,12600,30400,48000,8700,3063
19-06-2020,jhargram,6550,5300,14890,26050,13200,1993
19-06-2020,kalimpong,8150,8300,13000,28050,6200,2670.5
19-06-2020,malda,13100,9700,19000,39100,51700,4501
19-06-2020,murshidabad,12833,15480,22700,50100,10700,8180
19-06-2020,nadia,27570,11240,26800,55050,55200,3331
19-06-2020,north 24 parganas,25000,18040,29440,73500,35700,5333.5
19-06-2020,basirhat hd,14320,15230,23280,61050,75500,1997
19-06-2020,paschim bardhaman,15150,10400,11580,22000,41400,1257
19-06-2020,paschim medinipur,8150,14300,20590,42050,45200,3035
19-06-2020,purba bardhaman,19150,13100,20800,47050,49200,3593
19-06-2020,purba medinipur,19550,10000,18220,15050,10600,1731
19-06-2020,nandigram hd,8250,9700,20140,63050,41700,4479
19-06-2020,purulia,19450,11000,28200,55550,43700,4771
19-06-2020,rampurhat hd,10650,7400,14800,21550,19500,2087
19-06-2020,south 24 parganas,12750,9800,18900,32050,17200,1641
19-06-2020,uttar dinajpur,19750,14350,32600,47550,30700,2603
19-06-2020,bankura s mc&h,7500,14150,10200,56000,59500,1060
19-06-2020,coochbehar mc&h,6800,5900,9600,25000,28000,1592
19-06-2020,nb mc&h,15850,21100,16000,69200,64000,2790
19-06-2020,diamond harbour mc&h,8300,7500,9600,49000,58500,1298
19-06-2020,malda mc&h,8300,16300,10100,71000,80500,1918
19-06-2020,murshidabad mc&h,14630,16450,12600,35500,47500,1190
19-06-2020,bardhaman mc&h,10400,12100,17500,53000,60500,1898
19-06-2020,medinipur mc&h,16700,15300,22600,79500,55500,3298
19-06-2020,purulia mc&h,6300,8700,51600,56000,44500,1398
19-06-2020,rampurhat mc&h,10400,7900,14600,26500,14500,4798
19-06-2020,raiganj mc&h,6100,5400,9100,19000,14500,890
19-06-2020,jnm mc&h,8000,10000,15000,35000,11500,1072
19-06-2020,sagar dutta mc&h,16620,12330,15600,55050,66500,2378
19-06-2020,id & bg hospital,33050,26800,16600,43100,24500,2071
19-06-2020,rg kar mch,23850,24500,15800,110050,111700,2907
19-06-2020,nrs mch,26250,17500,20300,35050,6500,2740
19-06-2020,ipgmer & sskmh,48400,34590,37100,177550,186500,4067
19-06-2020,"medical college, kolkata",46450,38000,18800,82050,139500,2912
19-06-2020,cnmch,29350,21300,19150,85500,7500,2472
19-06-2020,other govt dept/institutions,176726,145840,118508,327426,365552,24177.3
19-06-2020,stock in hand-in transit,553443,76890,163581,1437982,455858,57796.9
19-06-2020,,1486262,849040,1178359,4076208,2748210,210790.2
18-06-2020,alipurduar,8300,9150,8400,58400,37700,2442
18-06-2020,bankura,13250,12700,17800,50050,26200,3548
18-06-2020,birbhum,15950,10500,16400,33550,4200,3371
18-06-2020,bishnupur hd,6850,10700,26100,55750,46500,3261
18-06-2020,coochbehar,16100,8750,16700,23100,4700,1404
18-06-2020,dakshin dinajpur,7400,5550,15500,41100,35700,2671
18-06-2020,darjeeling,11250,11350,19900,24200,6700,3498
18-06-2020,diamond harbour hd,19750,8600,19500,46550,27500,2334
18-06-2020,hooghly,17870,10250,19000,29200,29600,4141
18-06-2020,howrah,39450,27000,29780,59050,70200,3131
18-06-2020,jalpaiguri,16300,12600,30400,48000,8700,3063
18-06-2020,jhargram,6550,5300,14890,26050,13200,1993
18-06-2020,kalimpong,8150,8300,13000,28050,6200,2670.5
18-06-2020,malda,13100,9700,19000,39100,51700,4501
18-06-2020,murshidabad,12833,15480,22700,50100,10700,8180
18-06-2020,nadia,27570,11240,26800,55050,55200,3331
18-06-2020,north 24 parganas,25000,18040,29440,73500,35700,5333.5
18-06-2020,basirhat hd,14320,15230,23280,61050,75500,1997
18-06-2020,paschim bardhaman,15150,10400,11580,22000,41400,1257
18-06-2020,paschim medinipur,8150,14300,20590,42050,45200,3035
18-06-2020,purba bardhaman,19150,13100,20800,47050,49200,3593
18-06-2020,purba medinipur,19550,10000,18220,15050,10600,1731
18-06-2020,nandigram hd,8250,9700,20140,63050,41700,4479
18-06-2020,purulia,19450,11000,28200,55550,43700,4771
18-06-2020,rampurhat hd,10650,7400,14800,21550,19500,2087
18-06-2020,south 24 parganas,12750,9800,18900,32050,17200,1641
18-06-2020,uttar dinajpur,19750,14350,32600,47550,30700,2603
18-06-2020,bankura s mc&h,7500,14150,10200,56000,59500,1060
18-06-2020,coochbehar mc&h,6800,5900,9600,25000,28000,1592
18-06-2020,nb mc&h,15850,21100,16000,69200,64000,2790
18-06-2020,diamond harbour mc&h,8300,7500,9600,49000,58500,1298
18-06-2020,malda mc&h,8300,16300,10100,71000,80500,1918
18-06-2020,murshidabad mc&h,14630,16450,12600,35500,47500,1190
18-06-2020,bardhaman mc&h,10400,12100,17500,53000,60500,1898
18-06-2020,medinipur mc&h,16700,15300,22600,79500,55500,3298
18-06-2020,purulia mc&h,6300,8700,51600,56000,44500,1398
18-06-2020,rampurhat mc&h,10400,7900,14600,26500,14500,4798
18-06-2020,raiganj mc&h,6100,5400,9100,19000,14500,890
18-06-2020,jnm mc&h,8000,10000,15000,35000,11500,1072
18-06-2020,sagar dutta mc&h,16620,12330,15600,55050,66500,2378
18-06-2020,id & bg hospital,33050,26800,16600,43100,24500,2071
18-06-2020,rg kar mch,23850,24500,15800,110050,111700,2907
18-06-2020,nrs mch,26250,17500,20300,35050,6500,2740
18-06-2020,ipgmer & sskmh,48400,34590,37100,177550,186500,4067
18-06-2020,"medical college, kolkata",46450,38000,18800,82050,139500,2912
18-06-2020,cnmch,29350,21300,19150,85500,7500,2472
18-06-2020,other govt dept/institutions,176526,143840,118208,322426,364352,23647.3
18-06-2020,stock in hand-in transit,523643,63890,158881,1437982,437058,57326.9
18-06-2020,,1456262,834040,1173359,4071208,2728210,209790.2
17-06-2020,alipurduar,8300,9150,8400,58400,37700,2442
17-06-2020,bankura,13250,12700,17800,50050,26200,3548
17-06-2020,birbhum,15950,10500,16400,33550,4200,3371
17-06-2020,bishnupur hd,6850,10700,26100,55750,46500,3261
17-06-2020,coochbehar,16100,8750,16700,23100,4700,1404
17-06-2020,dakshin dinajpur,7400,5550,15500,41100,35700,2671
17-06-2020,darjeeling,11250,11350,19900,24200,6700,3498
17-06-2020,diamond harbour hd,19750,8600,19500,46550,27500,2334
17-06-2020,hooghly,17870,10250,19000,29200,29600,4141
17-06-2020,howrah,39450,27000,29780,59050,70200,3131
17-06-2020,jalpaiguri,16300,12600,30400,48000,8700,3063
17-06-2020,jhargram,6550,5300,14890,26050,13200,1993
17-06-2020,kalimpong,8150,8300,13000,28050,6200,2670.5
17-06-2020,malda,13100,9700,19000,39100,51700,4501
17-06-2020,murshidabad,12833,15480,22700,50100,10700,8180
17-06-2020,nadia,27570,11240,26800,55050,55200,3331
17-06-2020,north 24 parganas,25000,18040,29440,73500,35700,5333.5
17-06-2020,basirhat hd,14320,15230,23280,61050,75500,1997
17-06-2020,paschim bardhaman,15150,10400,11580,22000,41400,1257
17-06-2020,paschim medinipur,8150,14300,20590,42050,45200,3035
17-06-2020,purba bardhaman,19150,13100,20800,47050,49200,3593
17-06-2020,purba medinipur,19550,10000,18220,15050,10600,1731
17-06-2020,nandigram hd,8250,9700,20140,63050,41700,4479
17-06-2020,purulia,19450,11000,28200,55550,43700,4771
17-06-2020,rampurhat hd,10650,7400,14800,21550,19500,2087
17-06-2020,south 24 parganas,12750,9800,18900,32050,17200,1641
17-06-2020,uttar dinajpur,19750,14350,32600,47550,30700,2603
17-06-2020,bankura s mc&h,7500,14150,10200,56000,59500,1060
17-06-2020,coochbehar mc&h,6800,5900,9600,25000,28000,1592
17-06-2020,nb mc&h,15850,21100,16000,69200,64000,2790
17-06-2020,diamond harbour mc&h,8300,7500,9600,49000,58500,1298
17-06-2020,malda mc&h,8300,16300,10100,71000,80500,1918
17-06-2020,murshidabad mc&h,14630,16450,12600,35500,47500,1190
17-06-2020,bardhaman mc&h,10400,12100,17500,53000,60500,1898
17-06-2020,medinipur mc&h,16700,15300,22600,79500,55500,3298
17-06-2020,purulia mc&h,6300,8700,51600,56000,44500,1398
17-06-2020,rampurhat mc&h,10400,7900,14600,26500,14500,4798
17-06-2020,raiganj mc&h,6100,5400,9100,19000,14500,890
17-06-2020,jnm mc&h,8000,10000,15000,35000,11500,1072
17-06-2020,sagar dutta mc&h,16620,12330,15600,55050,66500,2378
17-06-2020,id & bg hospital,33050,26800,16600,43100,24500,2071
17-06-2020,rg kar mch,23850,24500,15800,110050,111700,2907
17-06-2020,nrs mch,26250,17500,20300,35050,6500,2740
17-06-2020,ipgmer & sskmh,48400,34590,37100,177550,186500,4067
17-06-2020,"medical college, kolkata",46450,38000,18800,82050,139500,2912
17-06-2020,cnmch,29350,21300,19150,85500,7500,2472
17-06-2020,other govt dept/institutions,176526,142840,118208,322426,364352,23647.3
17-06-2020,stock in hand-in transit,498643,44890,148881,1427982,422058,56326.9
17-06-2020,,1431262,814040,1163359,4061208,2713210,208790.2
16-06-2020,alipurduar,8300,9150,8400,58400,37700,2442
16-06-2020,bankura,13250,12700,17800,50050,26200,3548
16-06-2020,birbhum,15950,10500,16400,33550,4200,3371
16-06-2020,bishnupur hd,6850,10700,26100,55750,46500,3261
16-06-2020,coochbehar,16100,8750,16700,23100,4700,1404
