date,district,cases_today,percentage_tests_positive,outside_source_details,case_details,remarks,cases_total,active_cases,recovered_total,deaths_total
2020-08-13,kapurthala,19,,,5 contacts of positive cases. 14 new cases.,,,,,
2020-08-13,ropar,10,,,7 new cases. 3 contacts of positive cases.,,,,,
2020-08-13,muktsar,15,,1 new case (interstate traveler),10 contacts of positive cases. 1 new case (anc). 2 new cases (opd). 1 new case,,,,,
2020-08-13,barnala,13,,1 new case (interstate traveler),5 new cases (ili). 3 new cases (opd). 2 new cases (prisoner). 1 new case. 1 contact of positive case,,,,,
2020-08-13,mansa,12,,,8 new cases. 4 contacts of positive cases.,,,,,
2020-08-12,ludhiana,229,,2 new cases (foreign returned). 3 new cases (domestic travelers).,8 new cases (police personnel). 56 contacts of positive cases. 80 new cases (ili). 16 new cases (opd). 9 new cases (anc). 9 new cases (hcw). 2 new cases (sari). 44 new cases,,,,,
2020-08-12,jalandhar,130,,,,cases details pending as reports received late,,,,
2020-08-12,amritsar,85,,,24 contacts of positive cases. 18 new cases (ili). 11 new cases (opd),rest cases details pending as reports received late.,,,,
2020-08-12,patiala,70,,,,cases details pending as reports received late,,,,
2020-08-12,sangrur,22,,,11 new cases (police personnel). 11 new cases,,,,,
2020-08-12,sas nagar,104,,,24 contacts of positive cases. 17 new cases (ili). 61 new cases. 1 new case (hcw). 1 new case (frontline worker),,,,,
2020-08-12,hoshiarpur,23,,,3 new case (ili). 2 new cases. 1 contact of positive case.,rest cases details pending as reports received late.,,,,
2020-08-12,gurdaspur,39,,,9 contacts of positive cases. 26 new cases. 4 new cases (police personnel),,,,,
2020-08-12,ferozepur,29,,,,cases details pending as reports received late,,,,
2020-08-12,pathankot,27,,1 new case (domestic returnee),13 new cases (ili). 3 new cases (hcw). 3 contacts of positive cases. 7 new cases.,,,,,
2020-08-12,tarn taran,9,,,2 new case. 1 contact of positive case. 2 new cases (ili). 3 new cases (opd). 1 new case (pre operative),,,,,
2020-08-12,bathinda,22,,,1 new case (hcw). 1 new case (police personnel). 2 new cases. 7 new cases (ili). 10 contacts of positive cases. 1 new case (anc),,,,,
2020-08-12,fg sahib,18,,,13 contacts of positive cases. 5 new cases (opd),,,,,
2020-08-12,moga,19,,,,cases details pending as reports received late,,,,
2020-08-12,sbs nagar,13,,1 new case (foreign returned),5 new cases (opd). 1 new case (anc). 4 contacts of positive cases. 2 new cases (ili).,,,,,
2020-08-12,faridkot,36,,,,cases details pending as reports received late,,,,
2020-08-12,fazilka,13,,,2 new cases (ili).  2 new cases (police personnel). 3 new cases. 1 contact of positive case.,rest cases details pending as reports received late,,,,
2020-08-12,kapurthala,34,,,12 contacts of positive cases. 3 new case (police personnel). 3 new cases (ili). 15 new cases. 1 new case (pre operative),,,,,
2020-08-12,ropar,24,,,19 new cases. 5 contacts of positive case.,,,,,
2020-08-12,muktsar,9,,,5 contacts of positive case. 1 new case (anc). 2 new cases (ili). 1 new case (opd),,,,,
2020-08-12,barnala,62,,1 new case (interstate traveler),16 new cases (opd). 7 contacts of positive cases. 3 new cases (ili). 32 new cases (prisoners). 2 new cases (anc). 1 new case (pre operative),,,,,
2020-08-12,mansa,3,,,3 new cases,,,,,
2020-08-11,ludhiana,252,,2 new cases (interstate travelers). 1 new case (foreign returned),48 new cases (ili). 75 contacts of positive cases. 7 new cases (police personnel). 3 new cases (anc). 6 new cases (hcw). 23 new cases (jail inmates). 28 new cases 17 new cases (opd). 2 new cases (sari),rest cases details pending as reports received late.,,,,
2020-08-11,jalandhar,54,,,,cases details pending as reports received late.,,,,
2020-08-11,amritsar,118,,,23 new cases (ili). 57 contacts of positive cases. 38 new cases (opd),,,,,
2020-08-11,patiala,118,,,34 contacts of positive cases.. 10 new cases. 74 new cases (ili),,,,,
2020-08-11,sangrur,15,,,1 contact of positive case. 8 new cases (opd). 1 new case (ili). 2 new cases (anc). 3 new cases,,,,,
2020-08-11,sas nagar,83,,1 new case (interstate traveler).,48 new cases. 4 contacts of positive cases. 28 new cases (ili). 1 new case (sari). 1 new case (anc),,,,,
2020-08-11,hoshiarpur,77,,,4 new cases. 15 contacts of positive cases.,rest cases details pending as reports received late.,,,,
2020-08-11,gurdaspur,13,,,10 new cases. 2 contacts of positive cases. 1 new cases (ili),,,,,
2020-08-11,ferozepur,20,,,6 new cases (ili). 4 contacts of positive cases.,rest cases details pending as reports received late.,,,,
2020-08-11,pathankot,64,,6 new cases (domestic returnees). 1 new case (foreign returned).,22 contacts of positive cases. 1 new case (police personnel). 14 new cases (opd). 6 new cases (ili). 14 new cases,,,,,
2020-08-11,tarn taran,3,,1 new case (foreign returned). 1 new case (domestic returnees).,1 new case,,,,,
2020-08-11,bathinda,38,,,11 new cases. 18 new cases (jail inmates). 1 new case (police personnel). 6 contacts of positive cases. 2 new cases (ili),,,,,
2020-08-11,fg sahib,9,,2 new cases (interstate travelers),4 contacts of positive case. 2 new cases (opd). 1 new case (ili),,,,,
2020-08-11,moga,16,,2 new cases (domestic returnees).,6 new cases. 7 contacts of positive cases. 1 new case (prisoner),,,,,
2020-08-11,sbs nagar,16,,1 new case (domestic returnees).,1 new case (pre operative). 3 new cases (ili). 8 new cases. 1 new case (police personnel). 2 contacts of positive case.,,,,,
2020-08-11,faridkot,15,,,5 contacts of positive cases. 10 new cases,,,,,
2020-08-11,fazilka,3,,,2 contacts of positive cases. 1 new case (ili),,,,,
2020-08-11,kapurthala,36,,,2 new cases (ili). 24 contact of positive case. 8 new cases. 2 new cases (police personnel),,,,,
2020-08-11,ropar,4,,,2 contacts of positive cases. 2 new cases.,,,,,
2020-08-11,muktsar,5,,,5 new cases (opd),,,,,
2020-08-11,barnala,9,,,4 new cases (opd). 1 contact of positive case. 3 new cases (ili). 1 new case,,,,,
2020-08-11,mansa,34,,,1 new case. 33 contacts of positive cases.,,,,,
2020-08-10,ludhiana,246,,,,cases details pending as reports received late,,,,
2020-08-10,jalandhar,156,,,,cases details pending as reports received late,,,,
2020-08-10,amritsar,32,,,14 contacts of positive cases. 11 new cases (ili). 7 new cases (opd),,,,,
2020-08-10,patiala,198,,,,cases details pending as reports received late,,,,
2020-08-10,sangrur,60,,2 new cases (domestic returnees). 1 new case (foreign returned),10 new cases (opd). 4 new cases (ili). 1 new case (prisoner). 14 contacts of positive cases.,rest cases details pending as reports received late.,,,,
2020-08-10,sas nagar,59,,,34 contacts of positive cases. 25 new cases (ili),,,,,
2020-08-10,hoshiarpur,28,,7 new cases (domestic returnees). 1 new case (foreign returned),1 new case (ili). 11 contacts of positive cases. 8 new cases.,,,,,
2020-08-10,gurdaspur,37,,,25 new cases. 12 contacts of positive cases.,,,,,
2020-08-10,ferozepur,6,,,,cases details pending as reports received late,,,,
2020-08-10,tarn taran,13,,,10 new cases (prisoners). 2 new cases (opd). 1 new case (frontline workers),,,,,
2020-08-10,bathinda,24,,,7 contacts of positive case. 7 new cases. 1 new case (hcw). 9 new cases (jail inmates),,,,,
2020-08-10,fg sahib,15,,4 new cases (interstate travelers),1 new case (hcw). 3 new cases (ili). 1 new case (police personnel). 2 contacts of positive case. 3 new cases (opd). 1 new case,,,,,
2020-08-10,moga,6,,,6 new cases.,,,,,
2020-08-10,sbs nagar,14,,,1 new case (pre operative). 3 new cases (ili). 4 new cases. 1 new case (police personnel). 5 contacts of positive cases,,,,,
2020-08-10,faridkot,25,,,14 contacts of positive cases. 11 new cases.,,,,,
2020-08-10,fazilka,14,,,2 contacts of positive cases. 1 new case (anm). 4 new cases (ili). 7 new cases (opd),,,,,
2020-08-10,kapurthala,6,,,4 new cases. 2 contacts of positive case.,,,,,
2020-08-10,ropar,5,,,4 new cases.  1 contact of positive case,,,,,
2020-08-10,muktsar,10,,,6 contacts of positive cases. 1 new case (police personnel). 1 new case (staff nurse). 2 new cases (opd),,,,,
2020-08-10,barnala,23,,,14 contacts of positive cases. 1 new case (police personnel). 8 new cases (opd),,,,,
2020-08-10,mansa,11,,,11 contacts of positive cases.,,,,,
2020-08-09,ludhiana,316,,,19 new cases (opd). 68 new cases (ili). 77 contacts of positive cases. 3 new cases (pre operative).. 8 new cases (hcw). 6 new case (sari). 12 new cases (under tracing). 9 new cases (police personnel). 5 new cases (anc). 1 new case (prisoner),rest cases details pending as reports received late.,,,,
2020-08-09,jalandhar,79,,,,cases details pending as reports received late,,,,
2020-08-09,amritsar,76,,,32 contacts of positive cases. 15 new cases (ili). 25 new cases (opd). 4 new cases (flu corners),,,,,
2020-08-09,patiala,204,,,,cases details pending as reports received late,,,,
2020-08-09,sangrur,20,,,3 contacts of positive cases. 2 new cases (opd). 1 new case (pre operative). 1 new case (police personnel). 10 new cases.,rest cases details pending as reports received late.,,,,
2020-08-09,sas nagar,12,,1 new case (interstate traveler),1 new case (anc). 2 contacts of positive case. 3 new cases (ili). 5 new cases.,,,,,
2020-08-09,hoshiarpur,8,,3 new cases (domestic returnees). 1 new case (foreign returned),4 new cases,,,,,
2020-08-09,gurdaspur,29,,,"5 contacts of positive case. 5 new cases (police personnel), 19 new cases",,,,,
2020-08-09,ferozepur,16,,,,cases details pending as reports received late,,,,
2020-08-09,pathankot,7,,,5 new cases (ili). 2 contacts of positive cases.,,,,,
2020-08-09,tarn taran,6,,1 new case (foreign returned),1 new case (police personnel). 1 new case (frontline worker). 1 new case (anc). 2 new cases,,,,,
2020-08-09,bathinda,41,,,17 new cases. 7 contacts of positive cases. 8 new cases (police personnel). 3 new cases (prisoners). 1 new case (hcw). 3 new cases (anc). 2 new cases (ili),,,,,
2020-08-09,fg sahib,37,,3 new cases (interstate travelers),24 contacts of positive cases. 1 new case (ili). 3 new cases (opd). 1 new case (pre operative). 5 new cases,,,,,
2020-08-09,moga,59,,5 new cases (domestic returnees).,38 new case. 10 contacts of positive cases. 4 new case (police personnel). 2 new case (prisoner).,,,,,
2020-08-09,sbs nagar,22,,2 new cases (domestic returnees).,2 new cases (opd). 3 new cases (ili). 8 new cases. 6 contacts of positive cases. 1 new case (police personnel),,,,,
2020-08-09,kapurthala,12,,,2 contacts of positive cases. 10 new cases,,,,,
2020-08-09,ropar,18,,,,cases details pending as reports received late,,,,
2020-08-09,muktsar,5,,,3 new cases (anc). 2 new cases (opd),,,,,
2020-08-09,barnala,14,,,5 contacts of positive cases. 5 new cases (opd). 3 new cases (ili). 1 new case (anc),,,,,
2020-08-09,mansa,6,,,6 new cases,,,,,
2020-08-08,ludhiana,168,,3 new cases (domestic travelers),63 new cases (ili). 8 new cases (police personnel). 29 new cases (opd). 4 new cases (anc). 5 new cases (hcw). 1 new case (jail inmate). 55 contacts of positive cases.,,,,,
2020-08-08,jalandhar,120,,,,cases details pending as reports received late,,,,
2020-08-08,amritsar,102,,,63 contacts of positive cases. 20 new cases (ili). 19 new cases (opd),,,,,
2020-08-08,patiala,139,,,58 contacts of positive cases. 81 new cases.,,,,,
2020-08-08,sangrur,32,,2 new cases (domestic traveler),7 new cases (opd). 2 new cases (pre operative). 6 contacts of positive cases. 5 new cases,rest cases details pending as reports received late,,,,
2020-08-08,sas nagar,91,,,24 contacts of new cases. 22 new cases. 4 new cases (ili). 1 new case,rest cases details pending as reports received late,,,,
2020-08-08,hoshiarpur,12,,1 new case (domestic traveler),6 new cases. 3 new cases (police personnel). 2 contacts of positive cases.,,,,,
2020-08-08,gurdaspur,50,,1 new case (interstate traveler),26 contacts of positive cases.1 new case (police personnel). 14 new cases.,rest cases details pending as reports received late,,,,
2020-08-08,ferozepur,17,,,,cases details pending as reports received late,,,,
2020-08-08,pathankot,29,,4 new cases (domestic traveler),6 contacts of positive cases. 8 new cases (ili). 8 new cases (opd). 3 new cases.,,,,,
2020-08-08,tarn taran,24,,,9 new cases (frontline workers). 4 contacts of positive case. 7 new cases (opd). 3 new cases (prisoners). 1 new case,,,,,
2020-08-08,bathinda,72,,,26 new cases. 13 contacts of positive cases. 3 new cases (police personnel). 4 new cases (anc). 9 new cases (ili). 17 new cases (jail inmates),,,,,
2020-08-08,fg sahib,14,,1 new case (interstate traveler),4 contacts of positive cases.,rest cases details pending as reports received late. 1 case patiala,,,,
2020-08-08,moga,1,,,1 new case,,,,,
2020-08-08,sbs nagar,4,,3 new case (domestic travelers),1 new case,,,,,
2020-08-08,faridkot,18,,,11 contacts of positive case. 7 new cases.,,,,,
2020-08-08,fazilka,8,,,,rest cases details pending as reports received late.,,,,
2020-08-08,kapurthala,31,,2 new cases (foreign returned),1 new case (ili). 5 contacts of positive cases. 19 new cases,rest cases details pending as reports received late.,,,,
2020-08-08,ropar,31,,1 new case (domestic traveler),7 new cases. 1 new case (pre operative),rest cases details pending as reports received late.,,,,
2020-08-08,muktsar,16,,3 new cases (travel history to up),7 contacts of positive cases.1 new case (police personnel). 4 new cases (opd). 1 new case,,,,,
2020-08-08,barnala,11,,,3 contact of positive case. 3 new cases (ili). 3 new cases (opd). 1 new case (ili). 1 new case,,,,,
2020-08-08,mansa,8,,,8 new cases.,,,,,
2020-08-07,ludhiana,296,,2 new cases (domestic traveler),26 new cases (ili). 36 contacts of positive cases. 3 new cases (police personnel). 3 new cases (hcw). 10 new cases (opd). 2 new cases (jail inmates). 1 new case (anc). 16 new cases. 8 new cases (ili). 1 new case (sari). 2 new cases (hcw),rest cases details pending as reports received late.,,,,
2020-08-07,jalandhar,70,,,,cases details pending as reports received late,,,,
2020-08-07,amritsar,67,,,25 contacts of positive cases. 15 new cases (ili). 3 new cases (bsf). 1 new case (frontline worker). 2 new cases. 21 new cases (opd),,,,,
2020-08-07,patiala,122,,3 new cases (interstate traveler),32 contacts of positive cases. 87 new cases.,,,,,
2020-08-07,sangrur,32,,1 new case (interstate traveler),8 new cases (opd). 7 new cases (ili). 2 contacts of positive cases.. 2 new cases (anc). 1 new case (hcw). 2 new cases (police personnel). 2 new cases (laborers). 7 new cases,,,,,
2020-08-07,sas nagar,77,,2 new cases (foreign returned),16 contacts of positive cases. 22 new cases  (ili). 30 new cases. 1 new case (pre operative). 1 new case (anc). 4 new cases (police personnel). 1 new case (sari),,,,,
2020-08-07,hoshiarpur,11,,,,cases details pending as reports received late,,,,
2020-08-07,gurdaspur,53,,1 new case (interstate traveler),26 new cases. 14 contacts of positive cases.,rest cases details pending as reports received late,,,,
2020-08-07,ferozepur,7,,,,cases details pending as reports received late,,,,
2020-08-07,pathankot,41,,5 new cases (domestic travelers),20 new cases (opd). 2 new cases (police personnel). 8 new cases (ili). 6 contacts of positive cases.,,,,,
2020-08-07,tarn taran,29,,2 new cases (foreign returned),4 contacts of positive case. 4 new cases. 2 new cases (ili). 4 new cases ( frontline workers),rest cases details pending as reports received late.,,,,
2020-08-07,bathinda,49,,,23 new cases. 4 new cases (ili). 19 contacts of positive cases. 1 new case (police personnel). 2 new cases (jail inmates),,,,,
2020-08-07,fg sahib,26,,2 new cases (interstate travelers),4 contacts of positive case. 7 new cases. 3 new cases (opd). 10 new cases (ili),,,,,
2020-08-07,moga,14,,,6 contacts of positive cases. 8 new cases.,,,,,
2020-08-07,sbs nagar,11,,,,cases details pending as reports received late,,,,
2020-08-07,faridkot,19,,1 new case (foreign returned),9 new cases. 9 contacts of positive cases.,,,,,
2020-08-07,fazilka,16,,,5 contacts of positive cases. 6 new cases (opd). 5 new cases (ili),,,,,
2020-08-07,kapurthala,26,,,9 new cases. 3 new cases (opd). 1 new case (anc). 1 new case (prisoner) 1 new case (police personnel).,rest cases details pending as reports received late.,,,,
2020-08-07,ropar,32,,,8 contacts of positive cases. 2 new cases (pre operative). 22 new cases,,,,,
2020-08-07,muktsar,13,,,8 contacts of positive cases. 2 new cases (ili). 1 new case (anc). 2 new cases (opd),,,,,
2020-08-07,barnala,37,,1 new case (foreign returned),3 new cases (ili). 10 new cases (opd). 19 contacts of positive cases. 2 new cases (anc). 2 new cases (prisoner),,,,,
